post_id,text,time
10163550471700455,"It's on! Jill Scott, Ellen White and Georgia Stanway to try and beat their own stats. First up, let’s see who became the SAP passing champion. 🏆",2020-01-28 20:00:09
10163550238610455,Fantastic Ferna memories! 😍,2020-01-28 17:00:01
10163550233485455,"""It's a big pleasure for me..."" 💙
Fernandinho signs-on until 2021!",2020-01-28 16:30:00
10163549126355455,It's time for some tricks and flicks! 🔥,2020-01-28 12:00:01
10163549063895455,A Manchester Derby that had everything!,2020-01-28 10:23:12
10163548948525455,"Transfer gossip, in-depth analysis and United focus...
It's all in today's Media Watch!
MANCITY.COM
Media Watch: City battle Real Madrid for defender?",2020-01-28 09:30:30
10163545587290455,"A little something to get you in the mood for the Derby courtesy of David Silva excellence 💥
Watch now on CITY+ 💻📺📱
SUBSCRIBE ➡ http://mancity.com/city-plus/",2020-01-27 19:00:00
10163545126580455,Let the Derby prep commence!,2020-01-27 17:00:00
10163544520430455,"Gundogan 8' (pen)
Bernardo 19'
Gabriel Jesus 72'
Gabriel Jesus 75'",2020-01-27 13:00:01
10163544337410455,"We’re creating a movement, getting girls scoring goals.
Share your goal using #SameGoals on Twitter, Instagram or TikTok and we’ll send you a limited edition PUMA football!",2020-01-27 11:13:14
10163539966495455,Our pick of the week! 👀,2020-01-26 19:00:17
10163539763540455,Sunday funday! ✅,2020-01-26 16:21:08
10163539659960455,FULL TIME | A routine victory in truth as we score two either side of the break. And just like that we are back in the hat! 🎩,2020-01-26 15:57:30
10163539013555455,"Introducing today's line up! 🥁
XI | Bravo, Cancelo, Garcia, Otamendi, Angelino, Gundogan, Silva (C), Foden, Bernardo, Mahrez, Jesus
SUBS | Ederson, Stones, Sterling, Aguero, Zinchenko, Rodrigo, De Bruyne.",2020-01-26 13:00:00
10163536586795455,A recap of the last time we were in FA Cup action ⚽️,2020-01-26 12:00:53
10163538663915455,"⚽️ City v Fulham predictions
🔄 Pep set to ring the changes?
📰 City keen on young French star?...
MANCITY.COM
Media Watch: FA Cup focus and predictions",2020-01-26 10:57:54
10163536729685455,Strap yourselves in... IT'S MATCHDAY!!! ⚽️,2020-01-26 10:00:00
10163535306580455,"Aren't Grandmas the best? 💙
🇪🇸 Made in Gran Canaria 🇪🇸
Watch now on CITY+ 💻📺📱
SUBSCRIBE ➡ http://mancity.com/city-plus/",2020-01-25 19:46:13
10163534282295455,FULL-TIME | We fought hard and held on! A cup tie and Manchester Derby that had absolutely everything!,2020-01-25 15:50:43
10163533551450455,"FA Women's Cup Derby Day!
Roebuck, Stokes, Bonner, Houghton (C), Stanway, Weir, Walsh, Hemp, Scott, Wullaert, White
Subs | Benameur, Coombs, Bremer, Toland, Park, Bissell, Fidalgo",2020-01-25 12:45:00
10163533260830455,恭贺新禧！,2020-01-25 10:57:47
10163528750750455,Happy Lunar New Year to everybody celebrating! 💙,2020-01-25 01:00:00
10163529640360455,We are delighted to announce club captain Steph Houghton has penned a new deal until the 2021/22 season!,2020-01-24 19:00:01
10163529231365455,10 points to whoever can explain what is going on? 🙃,2020-01-24 17:01:20
10163529079745455,The Friday Club ⚽️,2020-01-24 16:23:13
10163528616170455,Get you a striker who can do it all ⚽️,2020-01-24 14:20:42
10163527959510455,"""David Silva is one of the most talented footballers Spain has produced without a shadow of a doubt!"" 🗣
Some of Spain’s greatest players were queuing up to lavish praise on Silva in our new CityTV documentary, Made in Gran Canaria
Watch now on CITY+ 💻📺📱
SUBSCRIBE ➡ mancity.com/city-plus/",2020-01-24 11:13:58
10163523165770455,On this day last year Sergio added the finishing touch as we sealed our place in the Carabao Cup Final! ⚽️🏆,2020-01-23 13:00:00
10163523050390455,"MADE IN GRAN CANARIA
Our David Silva documentary celebrates his career and features interviews, unseen footage and a rare insight into one of our greatest players.
Watch now on CITY+ 💻📺📱
SUBSCRIBE ➡ www.mancity.com/city-plus/",2020-01-23 11:01:18
10163522904815455,"Transfer gossip and was Sergio's injury time goal the greatest last-gasp striker ever?
MANCITY.COM
Gossip: City eye Benfica's Florentino?",2020-01-23 09:59:04
10163517855065455,A steely performance in Sheffield!,2020-01-23 01:00:00
10163517984355455,"Who wouldn't want him in their FUT?! 🔥
CITYZENS.MANCITY.COM
cityzens.mancity.com",2020-01-22 21:00:00
10163518898220455,Wednesday's training gang ⚽️,2020-01-22 19:00:00
10163519319455455,*Misty filter applied*,2020-01-22 18:09:01
10163517752605455,"Best in car DJ? 🎵
Most likely to fall asleep on the coach? 😴
Get to know the team with Steph, Janine and Pauline…",2020-01-22 17:00:00
10163518591345455,"Head over heels for you, Nico 💙",2020-01-22 15:08:33
10163517720915455,Imagine the party if that goes in?!,2020-01-22 13:00:00
10163517660535455,"💙 There's a LOT of love out there for
Aymeric Laporte in Wednesday's media round-up!
MANCITY.COM
Media Watch: Press purr over return of Laporte",2020-01-22 10:07:21
10163515903510455,"A clean sheet, three points and Laporte's return!",2020-01-22 01:00:00
10163515776015455,A hard fought win...,2020-01-21 23:27:16
10163515569765455,We clinch the win at Bramall Lane thanks to a bit of Sergio Aguero magic!,2020-01-21 22:39:13
10163514704675455,"Tonight's trip to Bramall Lane sees the return of Aymeric Laporte!
XI | Ederson, Walker, Otamendi, Fernandinho (C), Laporte, Rodrigo, Zinchenko, De Bruyne, Mahrez, Sterling, G Jesus.
SUBS | Bravo, Gundogan, Aguero, Bernardo, Cancelo, Foden, Garcia.",2020-01-21 19:30:13
10163513251955455,Sergio's latest hits True View style! 👀,2020-01-21 12:44:58
10163512977800455,A League Cup Semi Final goal-fest!,2020-01-21 12:00:00
10163512916535455,TUESDAY'S MISSION 💪,2020-01-21 10:15:26
10163512824365455,"All the latest ahead of tonight's big game...
And there's more transfer gossip this morning, too, as we are linked with a new star of Italian football.
MANCITY.COM
Media: City enter race for ‘new Pirlo’?",2020-01-21 09:25:47
10163508721520455,"Just a goal difference in todays Legend vs Fan! 🚨
Whatre you thinking? ➡️ https://bit.ly/36eXY53",2020-01-20 23:00:00
10163508869330455,Goal number 250! 🤯,2020-01-20 19:00:00
10163509079915455,That Keira Walsh finish!,2020-01-20 18:00:00
10163509063880455,All this needs is David Attenbourgh narrating over the top! 😂,2020-01-20 17:00:00
10163508693280455,Getting sharp before the blades ⚔️,2020-01-20 15:03:00
10163508189505455,A winning Boxing Day strike from Ireland! 💥,2020-01-20 13:00:00
10163508086725455,Another day another hat-trick for Sergio Aguero 🔥on this day in 2018 he scored hat-trick number 11!,2020-01-20 10:54:49
10163507875490455,"A double dose of transfer gossip this morning...👇
MANCITY.COM
Media Watch: City in race for centre-half?",2020-01-20 09:11:21
10163504293660455,Late goal drama at the Etihad...,2020-01-20 01:00:00
10163504334740455,Sunday sessions...,2020-01-19 21:00:00
10163504244250455,No.250,2020-01-19 19:00:00
10163503707655455,"FULL-TIME | Three points, two goals and a clean sheet!",2020-01-19 15:13:07
10163503131675455,"You're a wizard, David!
New PUMA Ones available now - manc.it/2RjWKjP",2020-01-19 13:00:00
10163503009030455,"Here's how we line-up against Birmingham City women in today's FA WSL clash...
XI | Roebuck, Beckie, Houghton (C), Bonner, Stokes, Walsh, Weir, Scott, Hemp, White, Bremer.
SUBS | Benameur, Coombs, Stanway, Park, Geum-Min, Wullaert, Fidalgo.",2020-01-19 12:00:00
10163499059440455,"FULL-TIME | Despite two late Sergio Aguero goals, we have to settle for a point.",2020-01-18 17:58:27
10163498277815455,"Your City line-up to take on Crystal Palace!
Ederson, Cancelo, Stones, Fernandinho, Mendy, Gundogan, Silva (C), De Bruyne, Bernardo, Sterling, Aguero
Subs | Bravo, Walker, Jesus, Rodrigo, Mahrez, Otamendi, Foden",2020-01-18 15:00:30
10163497464635455,Four goals from four scorers! ⚽️,2020-01-18 12:00:00
10163497453010455,"Transfer gossip ➕ praise for Pep Guardiola and Sergio Aguero...
MANCITY.COM
Media Watch: Late bid made for Brazilian?",2020-01-18 11:00:10
10163495595650455,"When you're the boss, and it's your birthday! 😆
Happy birthday, Pep!",2020-01-18 08:00:00
10163493168015455,"A wins a win though right? 🤷‍♂️ Our legend and fan butt heads this week! 👊
Predict the score yourself! ➡️ https://bit.ly/30t6Nai",2020-01-17 23:00:00
10163494534970455,"It’s been another busy week here at Manchester City!
In this week’s instalment of Inside City we go behind-the-scenes for Leroy Sane and Karen Bardsley’s rehabilitation sessions and give you a sneak peek at exclusive training footage!
We also have a visit from country music star Chase Rice and sit down for an interview with Phil Foden.
All that and more in Episode 371…",2020-01-17 21:00:00
10163492679045455,Dzeko on the scoresheet against the Eagles!,2020-01-17 15:00:00
10163492880900455,"SPARK ALERT!
Look who’s repping the new PUMA Ones...
Available now ➡️ https://manc.it/2RjWKjP",2020-01-17 13:00:01
10163488966635455,Pre siege training 😏🏰,2020-01-16 18:49:11
10163488604585455,Thursday's training session powered by: 😁😁😁,2020-01-16 17:18:44
10163488031380455,Fabian Delph with the strike against the Eagles!,2020-01-16 14:41:27
10163487608040455,"It all starts with a Spark ⚡
Pep unveils the new PUMA Football Spark Pack...
Available now - https://bit.ly/35XaWo0",2020-01-16 13:00:00
10163487276670455,"Today's back pages and a genius thanks Pep..
MANCITY.COM
''Pep's vision changed my career' says Messi",2020-01-16 09:40:48
10163484591495455,"Tonight's line-up to face Sheffield United in the Continental Cup quarter-final...
XI | Roebuck, Beckie, Houghton (C), Bonner, Stokes, Walsh, Weir, Stanway, Coombs, White, Bremer.
SUBS | Benameur, Scott, Toland, Hemp, Park, Geum-Min, Fidalgo.",2020-01-15 20:46:53
10163484466410455,Running and jumping through Wednesday's training session!,2020-01-15 20:21:43
10163483268900455,"🚨 Join Cityzens Matchday for access to your exclusive priority window for City v Real Madrid 🌍🎟
➡️ https://bit.ly/2QU3IwI",2020-01-15 18:00:00
10163482664665455,We had to go super saiyan levels on 'em 🤷‍♂️🔥,2020-01-15 15:00:00
10163482610440455,On this day it was family business ft a mazy Tevez run 🤝,2020-01-15 13:00:00
10163482609920455,"And... she's back in the game! 💙
Karen Bardsley on the road to recovery...",2020-01-15 11:10:57
10163478330345455,"Blue Run is back for 2020!
Cover yourself in glory and help raise money with our family friendly 5k...
MANCITY.COM
Blue Run | City in the Community",2020-01-14 21:00:01
10163479352640455,"Our Young Leaders are giving back in their community through #CityzensGiving! 💪
Meet Rocky, from Los Angeles -- he's using the power of soccer to educate kids across the city on the importance of a healthy, active lifestyle! 💙",2020-01-14 20:00:00
10163478907290455,A little Tuesday tune-up!,2020-01-14 17:30:17
10163478731750455,First steps on the road to recovery!,2020-01-14 16:44:17
10163477595385455,This time last year a Gabriel Jesus brace secured the win against Wolves!,2020-01-14 10:53:16
10163477378250455,"🌟 Kevin De Bruyne in sight of another Henry record
⚽️ Gabriel Jesus on learning from Sergio Aguero
📰 The latest transfer gossip...
MANCITY.COM
Media Watch: City ace eyes another Henry record",2020-01-14 08:59:07
10163474793320455,"18' Mahrez
24' Mahrez
28' Aguero
45+1' Jesus
57' Aguero
81' Aguero
Re-live our emphatic win at Villa Park...",2020-01-13 21:23:50
10163473486635455,Kevin De Bruyne's vision it just DIFFERENT! 🔥,2020-01-13 17:00:01
10163477956380455,ALL THOSE GOALS!,2020-01-13 13:00:00
10163472765145455,Whole squad eating ⚽️,2020-01-13 12:30:00
10163472233220455,Double up 2️⃣ On this day in 2013 we out-gunned the gunners 🔫,2020-01-13 12:00:00
10163472535670455,👑 Sergio Aguero: Hat-trick King 👑,2020-01-13 10:32:48
10163470262470455,"18' Mahrez
24' Mahrez
28' Aguero
45+1' Jesus
57' Aguero
81' Aguero
Re-live our emphatic win at Villa Park...",2020-01-12 23:00:00
10163469295170455,SIX!,2020-01-12 19:27:01
10163452481050455,Dzeko and Negredo on the scoresheet on this day in 2014!,2020-01-12 12:00:00
10163467407750455,"⚽️ Villa v City predictions
📰 The latest transfer gossip
🌟 Villa boss on 'unbelievable' Pep...
MANCITY.COM
Media Watch: City tracking Villa ace?",2020-01-12 10:56:28
10163464520415455,Throwing back to the first derby of the decade during a busy week to kick-off 2020!,2020-01-11 21:10:14
10163464352600455,"FULL-TIME | A comfortable three points. Nice work, girls! 👏",2020-01-11 20:33:58
10163463449370455,"🚨 TEAM NEWS 🚨
Roebuck, Stokes, Bonner, Houghton (C), Beckie, Weir, Walsh, Hemp, Scott, Bremer, Stanway
Subs | Benameur, Coombs, Toland, Geum-min, White, Wullaert, Fidalgo",2020-01-11 17:30:00
10163463219080455,Getting in the groove ahead of the trip to Villa Park ⚽️,2020-01-11 16:26:54
10163462063395455,Sylvain Distin tearing it up at Villa Park! 🔥,2020-01-11 13:00:00
10163462362110455,A Carlos Tevez hat-trick and Micah Richards like a raging bull! 🔥,2020-01-11 12:33:45
10163462091880455,"RIYAD REACTS! 💬
Our Player of the Month answers your questions on favourite food, hobbies and the secret behind number 26 👀",2020-01-11 12:00:00
10163462136775455,"Speculation increasing...
MANCITY.COM
Media Watch: City line up three new signings?",2020-01-11 11:15:21
10163462011815455,Birthday boy Leroy! 💙,2020-01-11 10:28:41
10163456312325455,"A big win on the horizon? Our legend and fan both think so! 😍
Predict the score for yourself here! ➡️ https://bit.ly/2FHVaTb",2020-01-10 23:00:00
10163458246700455,🔕 Do not disturb,2020-01-10 21:00:00
10163458217350455,They are back! Joleon Lescott and Micah Richards have assembled their crews! The name of the game is Go Karts! Need we say more? 🏎🏁,2020-01-10 19:00:00
10163457659205455,Witness the fitness! 🏋️‍♀️,2020-01-10 17:00:00
10163455665230455,Carlos stop that! 🔥😅,2020-01-10 11:00:02
10163452361890455,Vote for your favourite festive strike ➡ https://manc.it/2ZHEl4e,2020-01-09 23:00:48
10163452511965455,First steps on the road to recovery...,2020-01-09 19:00:02
10163452366350455,"JHEEEZE KEV! 🔥
FIFA20 Team of the Year ratings revealed 👏
See the full team here 👉 x.ea.com/62271",2020-01-09 17:57:18
10163450980570455,"Happy Birthday, Eric!!!",2020-01-09 11:44:00
10163450830425455,NINE!!!,2020-01-09 10:47:18
10163446169815455,Memories that will last a lifetime... who knows what the next ten years will bring! 💙,2020-01-08 23:00:30
10163446464220455,Plenty of smiles in today's training session!,2020-01-08 15:57:12
10163445657845455,"New year, new gear! Check out the new PUMA stadium jacket! 🔥
Think you can rock it better than David Silva? 🤔
Get yours now! ➡️ https://bit.ly/2ZZBYcY",2020-01-08 13:00:03
10163445431035455,Happy Birthday El Mago!!!,2020-01-08 10:30:52
10163445320250455,"A LOT of 💙 for last night's performance in the 📰 this morning!
MANCITY.COM
Media Watch: Press salute City 'masterclass'",2020-01-08 09:33:13
10163443689725455,Half the job done. Let's finish it at the Etihad.,2020-01-08 02:00:02
10163442266570455,"Let's do this!
Bravo, Walker, Otamendi, Fernandinho (C), Mendy, Rodrigo, Gundogan, Mahrez, De Bruyne, Bernardo, Sterling
Subs | Ederson, Jesus, Aguero, Silva, Cancelo, Foden, E Garcia",2020-01-07 20:00:02
10163442231055455,CITY! CITY! CITY!,2020-01-07 19:35:28
10163440210430455,"Georgia Stanway and Janine Beckie showing their support for the City Girls programme in Manchester, supported by Cityzens Giving 💙",2020-01-07 15:00:04
10163440444190455,Going through the gears!,2020-01-07 13:00:03
10163440194745455,"A new decade... an old rivalry...
Carabao Cup Semi Final time!",2020-01-07 10:00:02
10163440202490455,"""They've raised the bar so much it's something to aim for.""
All the latest headlines ahead of tonight's Manchester Derby!
MANCITY.COM
Solskjaer: City give us something to aim for",2020-01-07 09:27:48
10163436304585455,"A magical month from Riyad Mahrez!
Ask him a question and win his signed shirt!
ENTER: https://manc.it/2QOEGhr",2020-01-06 21:00:01
10163436285565455,"To be fair, someone did shout heads 🤷‍♂️😂",2020-01-06 15:43:46
10163436077345455,No rest for the wicked 💪,2020-01-06 15:30:00
10163435916390455,"Oooooo how we've missed Barclays FA Women's Super League football!
Relive all the action against Spurs as we get our first win of 2020! 💙",2020-01-06 13:40:19
10163435537715455,"NEW DECADE
OLD RIVALRY",2020-01-06 11:00:01
10163435321345455,"This way 👇 for today's transfer talk!
MANCITY.COM
Media Watch: City monitoring winger?",2020-01-06 09:02:14
10163431871795455,"As usual, it's been a busy week here at Manchester City!
Head behind-the-scenes with this week's episode of Inside City to see what's been going on around the Etihad Campus...",2020-01-05 21:00:03
10163431855735455,The highlights of our Premier League 2 victory over Liverpool Under-23s...,2020-01-05 20:00:02
10163431657190455,Sunday session in progress!,2020-01-05 18:00:03
10163431694295455,"FULL-TIME | 2020 off to a flyer! 🙌
First half goals from Pauline Bremer (2), Ellen White and Lauren Hemp clinch a comprehensive win in the Barclays FA Women's Super League! 🔥",2020-01-05 17:02:25
10163430643180455,"💙 More praise for Phil Foden
👏 City's 'classy' gesture hailed
⚽ Tottenham Hotspur Women v City previews
📰 Transfer gossip...
MANCITY.COM
Media: Foden cements status as Silva’s successor",2020-01-05 11:15:38
10163426827210455,"How we line-up in today's FA Cup clash!
XI | Bravo, Cancelo, Stones, Harwood-Bellis, Angelino, Gundogan, Silva (C), Zinchenko, Foden, Bernardo, Aguero
Subs | Carson, Walker, Sterling, Jesus, Mahrez, Garcia, Doyle",2020-01-04 17:31:00
10163425841525455,"The FA Cup is back! Here's all this morning's headlines and news.
MANCITY.COM
Media Watch: City set to go with youth?",2020-01-04 11:35:49
10163425655450455,GAMEDAY BABY 😍,2020-01-04 09:57:13
10163421667400455,Rocking and rolling with the FA Cup on our minds! 🏆,2020-01-03 14:25:59
10163418311970455,Vote for your favourite festive strike ➡ https://manc.it/2ZHEl4e,2020-01-03 11:00:02
10163420977590455,"Gossip galore this morning...
MANCITY.COM
Media Watch: City chase trio of emerging stars?",2020-01-03 09:26:22
10163417224205455,Kicking off 2020 with a win!,2020-01-03 01:00:03
10163417054440455,"Ready, aim, fire!",2020-01-02 19:00:03
10163416927260455,An incisive pass and a clinical finish!,2020-01-02 17:00:03
10163416888760455,Top pictures of the decade!,2020-01-02 15:01:17
10163416345685455,Four matches for the price of one for today's on this day!,2020-01-02 13:00:05
10163416220845455,"The vote for the Etihad Airways Player of the Month for December is open!
Who gets your vote?
CITYZENS.MANCITY.COM
cityzens.mancity.com",2020-01-02 11:00:03
10163416042955455,"A 👍 for three at the back!
MANCITY.COM
Media Watch: Pep praised for tactical tweak",2020-01-02 09:12:14
10163413385700455,Up and running in 2020!,2020-01-01 20:52:20
10163412270385455,"The first City line-up of the decade is in!
Bravo, Cancelo, Fernandinho (C), E Garcia, Mendy, Rodrigo, Gundogan, Mahrez, Foden, De Bruyne, Jesus
Subs | Carson, Walker, Sterling, Aguero, Angelino, Bernardo, Silva",2020-01-01 17:31:00
10163412315400455,"Happy new year, boys! 🎆",2020-01-01 17:19:37
10163406610020455,Memories that will last a lifetime... who knows what the next ten years will bring! 💙,2020-01-01 14:00:02
10163406588105455,"So... many... goals! ⚽️
Here's to loads more in the next decade!",2020-01-01 12:00:03
10163406545785455,2019... the year of the 🏆s!,2020-01-01 10:00:04
10163406470005455,2020 IS GO!,2020-01-01 08:00:02
10163405874595455,Our recent Premier League victory with some City Beats magic!,2019-12-31 15:57:18
10163405177410455,"2017...the year we made our first steps to making history as 'Centurions' and lifted the FA Women's Cup for the first time!
Also plenty of new faces as Gabriel Jesus, Kyle Walker, Benjamin Mendy, Bernardo Silva, Danilo and two-time FIFA Women's World Player of the Year Carli Lloyd all joined the club...",2019-12-31 13:00:04
10163400805290455,"Raining Goals! ☔⚽
A selection of our best from November",2019-12-31 07:00:03
10163397811125455,All the best bits from our victory over the Blades...,2019-12-30 01:00:02
10163393208195455,"ANOTHER ONE!
City v Sheffield United
Premier League
Etihad Stadium
18:00 UK",2019-12-29 10:00:03
10163388096190455,FULL-TIME | Agony at Molineux.,2019-12-27 22:44:34
10163385584885455,Making it WWWWWWWWWWWWWWWWWW on this day in 2017!,2019-12-27 13:00:06
10163369644490455,"Live on Prime! 📺
Catch Wolves v City live on Amazon Prime, tune in from 7pm on the 27th December for all the action! ⚽️
➡️ https://amzn.to/395m1pU",2019-12-24 22:00:03
10163369136055455,"A goalkeeper and a defender are amongst today's transfer rumours... 👇
MANCITY.COM
Media Watch: City eyeing Premier League ‘keeper?",2019-12-24 09:04:22
10163365845730455,"Confidence from Dickov, but our fan Vesa thinks a draw! What's your prediction for Wolves v City? Submit here: https://manc.it/35QpHtL",2019-12-23 23:00:14
10163366351010455,It's all 💙 at Christmas,2019-12-23 19:01:15
10163356951480455,Three goals...Three points!,2019-12-21 21:13:00
10163355343625455,"The last time we faced the Foxes...
Remember it? Of course you do!",2019-12-21 15:16:59
10163344237950455,"Praise from United boss ahead of Carabao Cup showdown...
MANCITY.COM
Reds' boss relishing tie against ‘England’s best'",2019-12-19 08:56:46
10163335473515455,Energy levels: HIGH,2019-12-17 15:50:41
10163330089060455,Now that's a tasty UEFA Champions League draw!,2019-12-16 12:24:37
10163329628695455,"Praise, praise and more praise for Kevin De Bruyne this morning!
MANCITY.COM
Media Watch: De Bruyne lauded as world’s best",2019-12-16 09:00:07
10163324998015455,Two sweet finished last time we visited the Gunners! 💥,2019-12-15 15:00:03
10163316251415455,Manchester: putting the rain into training...,2019-12-13 16:13:50
10163310856120455,Training with our hat-trick hero! ⚽️⚽️⚽️,2019-12-12 17:00:06
10163307635310455,Taking care of UEFA Champions League business!,2019-12-11 21:34:31
10163307427985455,"FULL-TIME | Gabriel Jesus with a brilliant hat-trick and Phil Foden marks his 50th appearance with a goal.
A sweet night in Zagreb!",2019-12-11 20:53:53
10163300466995455,When in Rome...,2019-12-10 12:00:00
10163300350950455,"Tuesday's transfer gossip...
MANCITY.COM
Sky Sports: 'City prepare January bid for Ake?'",2019-12-10 09:23:10
10163295587500455,,2019-12-09 09:22:51
10163287180880455,FULL-TIME | We get a late goal through Otamendi but's not enough and United take the three points.,2019-12-07 20:26:37
10163284269630455,IT'S DERBY DAY!,2019-12-07 09:22:34
10163279424220455,"Our top 5️⃣ Manchester Derby goals, any you would add to the list? 🤔",2019-12-06 17:00:00
10163275735585455,"Test you knowledge in our a decade of derbies quiz! 🤨
➡️ https://bit.ly/38c9X5A",2019-12-05 17:37:42
10163274624225455,"Zinchenko looking 🔥 in the all new PUMA Football x Man City Leisurewear range 👌
Shop the new collection now! ➡️ https://bit.ly/33NcrEp",2019-12-05 12:04:56
10163269265655455,That winning feeling keeping us warm!,2019-12-04 15:50:00
10163267730790455,,2019-12-04 11:12:40
10163264253080455,"Tonight’s team! 🙌
Ederson, Walker, Otamendi, Fernandinho, Angelino, Rodrigo, Silva (C), De Bruyne, Bernardo, Sterling, Jesus
Subs | Bravo, Stones, Mendy, Mahrez, Cancelo, Foden, E Garcia",2019-12-03 20:15:07
10163262664010455,"To celebrate Giving Tuesday and Cityzens Giving, for every football purchased from today until Christmas, we will donate a ball to schools in Manchester!
BUY NOW: https://bit.ly/383JvLo",2019-12-03 14:31:02
10163261690600455,"A former boss gives his opinion - and there's loads of pre-Burnley talk...
It's time for Media Watch!
MANCITY.COM
Media Watch: Mancini enters title race debate",2019-12-03 09:00:03
10163257609770455,Emmanuel Adebayor setting us up for a big six against the Clarets ⚽️,2019-12-02 13:00:00
10163254515860455,A share of the spoils away to the Magpies,2019-12-02 01:01:00
10163253613115455,"Clean sheet ✅
Three points ✅
Job done ✅",2019-12-01 18:00:01
10163244237890455,"We take you behind-the-scenes of another busy week here at City!
In this instalment we take a look at our win over Chelsea, our FA WSL victory against Bristol City, plus some Champions League action!",2019-11-29 21:00:00
10163243812225455,"Treat yourself, don't beat yourself! Up to 50% off on our black Friday deals! 🤯
Shop now! ➡️ https://bit.ly/2DtTs71",2019-11-29 18:17:28
10163243735930455,Take a look inside the home of the champions and how we prepare for our matchday!,2019-11-29 18:00:58
10163242496850455,Leaving it late against the Saints!,2019-11-29 10:58:40
10163239542745455,On the Abu Dhabi leg of the Etihad Airways Trophy Tour we treated club legend Micah Richards to the ultimate F1 experience at Yas Marina Circuit 🚗💨,2019-11-28 20:05:41
10163219777320455,"Relive our enthralling, end to end clash at the Etihad!",2019-11-25 01:00:00
10163219572100455,Mahrez magic!,2019-11-24 20:00:00
10163218870040455,What a shot it was!,2019-11-24 17:00:01
10163218863675455,"FULL-TIME | A superb display from Nick Cushing's side this afternoon!
Five goals, three points and clean sheet!",2019-11-24 15:39:41
10163214005115455,"How we line-up against Chelsea! 🙌
Ederson, Cancelo, Stones, Fernandinho, Mendy, Rodrigo, Silva (C),
Mahrez, De Bruyne, Sterling, Aguero
Subs | Bravo, Walker, Gundogan, Jesus, Angelino, Otamendi, Foden",2019-11-23 17:30:00
10163212803245455,"⚽️ City v Chelsea predictions
👏 Lampard reveals his admiration for City
📰 The latest transfer gossip...
MANCITY.COM
Media: City as big a threat as ever - Lampard",2019-11-23 10:40:56
10163208877705455,Friday focus in full swing!,2019-11-22 16:16:33
10163203254170455,Could watch this Yaya goal allllll day!,2019-11-21 16:00:01
10163203459740455,"Forecast: Cold and windy with a shower of goals! ☔⚽
WWW.MANCITY.COM
Manchester City FC",2019-11-21 14:00:02
10163198581045455,"High five! ✋
Relive all the action from our WSL victory over West Ham Women! 😍",2019-11-20 14:00:01
10163198370085455,Shaun Wright-Phillips put on a clinic on this day in 2004! 🔥,2019-11-20 11:02:33
10163198064235455,Meet our new EA Sports FIFA 온라인 4 players and winners of our Man City esports Korea tournament 🎮,2019-11-20 10:00:01
10163188629530455,"Social Inclusion, Melbourne ➡️ VOTE NOW at www.mancity.com/cityzensgiving
With over 950 lives impacted annually, I Speak Football will combine the universal languages of football and art to address social isolation, build connections and provide support that will help children and young people both in and out of school 🗣",2019-11-18 12:00:01
10163183653560455,"📋 Here is how we line up for our WSL clash against West Ham Women
XI | Roebuck, Beckie, Houghton (C), Bonner, Stokes, Scott, Weir, Wullaert, Stanway, Hemp, White
SUBS | Benameur, Campbell, Bremer, Toland, Park, Geum-Min, Fidalgo.",2019-11-17 12:43:31
10163183371245455,"📰 It's a busy Sunday morning media watch...
MANCITY.COM
Media: Growth of women's game amazing - Houghton",2019-11-17 10:29:29
10163173302405455,"Perfect way to finish off our Women's FA Cup win over the Hammers 😉
Let's hope for another like this on Sunday...",2019-11-15 18:00:02
10163173911335455,Women's Football Weekend approaching!,2019-11-15 15:45:36
10163172726645455,"Are City looking at a Championship starlet? And which world-class striker has been backed to flourish at the Etihad?
All that and more in this morning's Media Watch!
MANCITY.COM
Media: City chasing 16-year-old striker?",2019-11-15 09:00:02
10163167913030455,"VOTE NOW at www.mancity.com/cityzensgiving
Girls’ Empowerment, Manchester 🔵
With over 900 lives impacted annually, City Girls engage girls at risk of dropping out of football through weekly, girls-only sessions which build their confidence and leadership skills ⚽️",2019-11-14 12:00:00
10163167801705455,"🎁 CITY MAKES CHRISTMAS! 🎁
Shop now: https://bit.ly/2Qsw5CH",2019-11-14 10:05:05
10163163049665455,,2019-11-13 13:00:20
10163158787750455,This is how pumped for Women’s Football Weekend we are!!,2019-11-12 17:09:41
10163153815630455,"Premier League winners, team mates...RIVALS!
Micah Richards and Joleon Lescott go head-to-head in the first of a series of challenges. To kick it off, Micah and Joleon take on clay pigeon shooting!
But who will come out on top in challenge one?",2019-11-11 21:00:11
10163149334245455,Mountains are there to be climbed...,2019-11-10 20:08:52
10163146886310455,"Ahead of our Premier League clash at Anfield, Kevin De Bruyne takes on a quiz which charts his career against Liverpool players...
But how did KDB do?",2019-11-10 13:00:58
10163146281725455,"ท๊อปไฟว์ ประตูสุดสวยที่ซิตี้เคยกระหน่ำใส่ลิเวอร์พูล
คืนนี้ขอเรียนเชิญแฟนๆเจอกัน ณ สกายคิ๊ก อารีน่า เอาให้กระหึ่ม!
.
แผนที่สนาม Skykick Arena บางนา >>> https://goo.gl/maps/U9r5s897ZVNWiWeN8
.
#mancityth",2019-11-10 05:30:00
10163142219680455,"Float like a butterfly, sting like a bee!",2019-11-09 13:00:01
10163139102145455,Ice ice baby ❄️,2019-11-08 19:53:12
