post_id,text,time,shared_text,likes,comments,shares,post_url,link,like,love,wow,haha,sorry,anger,w3_fb_url
10159647743420455,Celebrating match-week with a look at our last match... What a win!,2017-10-04 14:00:00,,11010,127,482,,,11010,616,41,131,1,13,nan
10159647685000455,City left it late to claim the points at Villa Park three years ago!,2017-10-04 10:36:40,,6560,57,124,,,6560,218,38,5,1,3,nan
10159632869135455,Mario Balotelli - Official scored the pick of the bunch as City swept Blackburn aside on this day in 2011!,2017-10-01 14:00:00,,6266,59,120,,,6266,241,39,3,0,2,nan
10159630556835455,Ederson Moraes reacts after his sixth successive clean sheet!,2017-09-30 22:39:52,,9447,143,187,https://m.facebook.com/story.php?story_fbid=10159630556835455&id=208411345454,,10830,641,60,10,3,7,nan
10159625472345455,"A lot of goals from Sergio Aguero... We'll miss you for this one, Kun!",2017-09-30 16:32:01,,9258,112,412,https://m.facebook.com/story.php?story_fbid=10159625472345455&id=208411345454,,14243,783,19,33,453,9,nan
10159627785680455,🎮 COME ON CITY 🎮,2017-09-30 12:02:00,,5201,46,70,https://m.facebook.com/story.php?story_fbid=10159627785680455&id=208411345454,,5201,161,33,11,0,2,nan
10159625720545455,"It's matchday! 🙌
A massive, massive match against the champions!",2017-09-30 11:02:00,,6041,213,376,https://m.facebook.com/story.php?story_fbid=10159625720545455&id=208411345454,,6041,315,48,9,5,2,nan
10159625626975455,"A new signing, FIFA fun and preparing for Chelsea Football Club on Inside City!",2017-09-29 23:28:14,,3216,10,42,,,3216,126,8,23,0,3,nan
10159624944150455,"Hey EA SPORTS FIFA, why isn't Kevin De Bruyne a 99!?",2017-09-29 20:58:01,,9169,399,654,,,9169,377,52,371,12,19,nan
10159618217160455,A touch was all that was needed!,2017-09-28 13:02:00,,6808,52,169,,,6808,234,47,19,2,2,nan
10159614624055455,Some of their reactions! 😂,2017-09-27 19:00:00,,9196,391,433,,,9196,437,9,596,2,2,nan
10159613295860455,What a counter attack! 🔥,2017-09-27 12:42:35,,6076,68,165,,,6076,271,40,11,0,1,nan
10159611453435455,"""All of our attacking players have a competition between them to see who scores more goals."" 👆⚽️",2017-09-27 07:02:01,,4399,32,60,,,4399,163,19,5,0,1,nan
10159605827815455,When Fabian Delph hits them... he REALLY hits them! 💥,2017-09-26 17:00:00,,3347,44,65,,,3347,154,38,2,1,1,nan
10159595435460455,"What do you have to say about your goal, Delphy?",2017-09-23 20:26:00,,5109,90,83,,,5109,240,8,24,2,1,nan
10159594701995455,Full time summary from the Etihad!,2017-09-23 17:52:08,,6584,678,171,,,6584,861,69,52,6,14,nan
10159594077740455,Analysing the first 45 minutes.,2017-09-23 16:48:22,,10168,1489,752,,,10168,1061,94,60,16,42,nan
10159587921785455,Number crunching ahead of the big game! ⚽️,2017-09-23 14:00:00,,3185,13,39,,,3185,123,11,1,0,0,nan
10159588884430455,"Been working out, Benjamin Mendy? 😂💪⚽️ A muscular Inside City...",2017-09-22 23:31:00,,4010,17,72,,,4010,155,7,27,1,4,nan
10159583354405455,"We love you, uncle Yaya!",2017-09-21 18:02:01,,3757,67,99,https://m.facebook.com/story.php?story_fbid=10159583354405455&id=208411345454,,3757,211,8,21,1,2,nan
10159582547480455,Double trouble from David Silva and an unstoppable thump from Yaya Touré!,2017-09-21 17:02:00,,4659,12,79,https://m.facebook.com/story.php?story_fbid=10159582547480455&id=208411345454,,4659,166,13,7,1,1,nan
10159578718835455,Yaya Touré 300 up! 💙🙌⚽️,2017-09-20 20:01:41,,10523,108,430,https://m.facebook.com/story.php?story_fbid=10159578718835455&id=208411345454,,10523,758,74,9,4,2,nan
10159571856320455,How much did you enjoy it?!,2017-09-20 03:00:00,,3075,21,49,https://m.facebook.com/story.php?story_fbid=10159571856320455&id=208411345454,,3075,113,3,9,0,0,nan
10159572699380455,All eyes on the Hawthorns in the cup tomorrow! 💪,2017-09-19 22:01:00,,4526,23,81,,,4526,190,16,6,0,2,nan
10159571717870455,Celebrating Sergio Aguero's six Premier League hat-tricks! 🔥,2017-09-19 21:01:00,,4320,28,147,,,4320,293,18,5,1,2,nan
,"Manchester City added 15 new photos — in Manchester, United Kingdom.
September 19, 2017 at 7:58 PM · Manchester, United Kingdom ·
Fun in the sun as the Blues prepare for the Baggies in the Carabao Cup...",2017-09-19 20:58:56,"Manchester City added 15 new photos — in Manchester, United Kingdom.
September 19, 2017 at 7:58 PM · Manchester, United Kingdom ·
Fun in the sun as the Blues prepare for the Baggies in the Carabao Cup...",5555,28,0,,,-1,-1,-1,-1,-1,-1,nan
10159571528945455,What a way to complete your sixth Premier League hat-trick! 🔥,2017-09-19 19:01:00,,10990,221,425,,,10990,761,133,25,2,7,nan
10159571786785455,Can you guess the player? 👀 Comment with your answer and tag a mate who'd know too!,2017-09-19 14:19:06,,2984,82,20,,,2984,75,6,7,0,2,nan
10159571244830455,Carlos Tevez and Yaya Touré combined as City chalked up an away win at Wigan seven years ago!,2017-09-19 10:31:52,,6017,28,95,,,6017,187,27,3,0,2,nan
10159561793070455,Another goal-fest on this day last year! 🔥,2017-09-17 11:00:00,,9578,83,196,,,9578,361,49,10,0,2,nan
10159547008070455,Gabriel Jesus giving the Hornets a hard time last season!,2017-09-14 18:01:00,,9184,67,216,,,9184,413,93,8,0,2,nan
10159547001695455,Bernardo Silva is loving City life so far!,2017-09-14 11:35:59,,5501,23,88,https://m.facebook.com/story.php?story_fbid=10159547001695455&id=208411345454,,5501,241,24,5,0,2,nan
10159545075660455,"""We have to believe in our UEFA Champions League dream""",2017-09-14 01:01:00,,7207,63,141,https://m.facebook.com/story.php?story_fbid=10159545075660455&id=208411345454,,7207,402,22,36,0,3,nan
10159542457785455,Featuring a John Stones v Kyle Walker race 🏃‍♂️💨,2017-09-13 17:02:00,,4704,46,108,https://m.facebook.com/story.php?story_fbid=10159542457785455&id=208411345454,,4704,200,39,5,0,6,nan
10159537760450455,Saturday was EPIC!!,2017-09-13 15:00:00,,30307,323,1559,https://m.facebook.com/story.php?story_fbid=10159537760450455&id=208411345454,,30307,1738,107,555,9,20,nan
10159527603755455,What you didn't see during City's thrashing of Liverpool... 👀,2017-09-10 11:00:00,,7286,46,131,https://m.facebook.com/story.php?story_fbid=10159527603755455&id=208411345454,,7286,240,12,58,0,9,nan
10159524877515455,How good was that?! 💙,2017-09-09 21:00:37,,57077,1003,2610,https://m.facebook.com/story.php?story_fbid=10159524877515455&id=208411345454,,57077,3466,281,1233,97,130,nan
10159523357200455,Pep's post match press conference.,2017-09-09 15:51:42,,10691,829,229,,,10691,1254,40,112,8,23,nan
10159523202440455,Post match analysis from the Etihad!,2017-09-09 15:27:30,,8260,829,196,,,8260,922,71,102,15,26,nan
10159518300030455,Three from Sergio Aguero! He's always in fine form against Liverpool FC!,2017-09-08 17:02:00,,10749,229,421,https://m.facebook.com/story.php?story_fbid=10159518300030455&id=208411345454,,10749,505,61,36,2,10,nan
10159517964315455,"Our August Player of the Month, Raheem Sterling answers your questions!",2017-09-08 12:33:11,,6661,52,100,,,6661,265,27,9,1,1,nan
10159508146760455,Sergio Aguero doing what he does best against the Reds!,2017-09-06 16:00:00,,29158,457,851,https://m.facebook.com/story.php?story_fbid=10159508146760455&id=208411345454,,29158,1454,208,98,8,28,nan
10159502922945455,When Touzani met KDB! ⚽️🤖🔥,2017-09-05 13:02:00,,5610,34,114,https://m.facebook.com/story.php?story_fbid=10159502922945455&id=208411345454,,5610,167,30,15,0,2,nan
10159502719140455,"It's been a flying start to the season for Raheem Sterling! He's your Player of the Month!
Post a question for Raheem in the comments below and we'll ask him the five best on Thursday 👍🏻",2017-09-05 11:00:00,,8152,318,192,,,8152,378,30,10,7,3,nan
10159497791080455,"Which strike earns your Goal of the Month!?
Vote using the ❤️, 😆, 😮 or 😥 reactions!",2017-09-04 13:11:03,,4780,104,104,,,4780,1707,48,1587,490,3,nan
10159488418560455,Celebrating those injury time goals that make you go WAAAAAAHHHHH!!,2017-09-02 16:00:31,,7804,67,275,https://m.facebook.com/story.php?story_fbid=10159488418560455&id=208411345454,,7804,419,37,11,1,1,nan
10159484445055455,Champions League reaction and the Manchester Pride parade!,2017-09-02 00:02:00,,4623,25,66,,,4623,159,14,10,4,6,nan
10159482734720455,Eid Mubarak to all those celebrating!,2017-09-01 12:59:00,,21395,330,976,https://m.facebook.com/story.php?story_fbid=10159482734720455&id=208411345454,,21395,1816,116,28,3,18,nan
10159477424855455,Edge of your seat stuff...,2017-08-31 12:11:06,,4345,30,58,https://m.facebook.com/story.php?story_fbid=10159477424855455&id=208411345454,,4345,135,18,5,0,0,nan
10159467465665455,Simply incredible...,2017-08-30 13:00:00,,7828,48,192,https://m.facebook.com/story.php?story_fbid=10159467465665455&id=208411345454,,7828,285,12,65,0,2,nan
10159471871830455,Two years of KDB! 💙,2017-08-30 11:09:42,,13240,157,480,,,13240,1006,72,19,2,5,nan
10159467523525455,Celebrating those injury time goals that make you go WAAAAAAHHHHH!!,2017-08-29 20:01:00,,8493,95,363,,,8493,496,62,12,1,1,nan
10159466511575455,That finish from Fernandinho! 🔥,2017-08-29 11:02:00,,6218,47,63,,,6218,162,35,3,1,2,nan
10159461631430455,Remember when Edin Džeko scored four at Spurs?,2017-08-28 13:01:00,,9559,270,311,,,9559,442,68,10,10,5,nan
